province,country,latitude,longitude,confirmed_cases,deaths,recovered,update_time,data_source,country_code,region,country_flag
Hong Kong,China,22.396428,114.109497,8,0,0,1/27/2020 23:59,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Thailand,15.870032,100.992541,8,0,2,1/27/2020 23:59,jhu,THA,Asia,https://www.countryflags.io/th/flat/64.png
Guizhou,China,35.86166,104.195397,7,0,0,1/27/2020 23:59,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,7,0,0,1/27/2020 23:59,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,6,0,0,1/27/2020 23:59,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Macau,China,22.198745,113.543873,6,0,0,1/27/2020 23:59,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Qinghai,China,35.86166,104.195397,6,0,0,1/27/2020 23:59,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Taiwan,China,23.69781,120.960515,5,0,0,1/27/2020 23:59,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,5,0,0,1/27/2020 23:59,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Singapore,1.352083,103.819836,5,0,0,1/27/2020 23:59,jhu,SGP,Asia,https://www.countryflags.io/sg/flat/64.png
,Japan,36.204824,138.252924,4,0,1,1/27/2020 23:59,jhu,JPN,Asia,https://www.countryflags.io/jp/flat/64.png
,South Korea,35.907757,127.766922,4,0,0,1/27/2020 23:59,jhu,KOR,Asia,https://www.countryflags.io/kr/flat/64.png
,Malaysia,4.210484,101.975766,4,0,0,1/27/2020 23:59,jhu,MYS,Asia,https://www.countryflags.io/my/flat/64.png
New South Wales,Australia,-25.274398,133.775136,4,0,0,1/27/2020 23:59,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
,France,46.227638,2.213749,3,0,0,1/27/2020 23:59,jhu,FRA,Europe,https://www.countryflags.io/fr/flat/64.png
California,US,37.09024,-95.712891,2,0,0,1/27/2020 23:59,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Vietnam,14.058324,108.277199,2,0,0,1/27/2020 23:59,jhu,VNM,Asia,https://www.countryflags.io/vn/flat/64.png
Washington,US,37.09024,-95.712891,1,0,0,1/27/2020 23:59,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Illinois,US,37.09024,-95.712891,1,0,0,1/27/2020 23:59,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Arizona,US,37.09024,-95.712891,1,0,0,1/27/2020 23:59,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Nepal,28.394857,84.124008,1,0,0,1/27/2020 23:59,jhu,NPL,Asia,https://www.countryflags.io/np/flat/64.png
Ontario,Canada,56.130366,-106.346771,1,0,0,1/27/2020 23:59,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
,Cambodia,12.565679,104.990963,1,0,0,1/27/2020 23:59,jhu,KHM,Asia,https://www.countryflags.io/kh/flat/64.png
,Sri Lanka,7.873054,80.771797,1,0,0,1/27/2020 23:59,jhu,LKA,Asia,https://www.countryflags.io/lk/flat/64.png
,Ivory Coast,,,1,0,0,1/27/2020 23:59,jhu,,,
Victoria,Australia,-25.274398,133.775136,1,0,0,1/27/2020 23:59,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
Hubei,China,35.86166,104.195397,3554,125,80,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,207,0,4,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,173,0,3,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,168,1,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,143,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,132,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,109,0,3,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,106,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,95,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,91,1,4,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,90,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,80,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,70,0,1,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,66,1,4,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,51,0,2,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,46,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,44,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,40,1,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,34,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,33,1,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,33,1,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,27,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,24,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,19,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,15,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Thailand,15.870032,100.992541,14,0,5,1/28/2020 23:00,jhu,THA,Asia,https://www.countryflags.io/th/flat/64.png
Ningxia,China,35.86166,104.195397,11,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,10,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guizhou,China,35.86166,104.195397,9,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,8,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Taiwan,China,23.69781,120.960515,8,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hong Kong,China,22.396428,114.109497,8,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Macau,China,22.198745,113.543873,7,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Japan,36.204824,138.252924,7,0,1,1/28/2020 23:00,jhu,JPN,Asia,https://www.countryflags.io/jp/flat/64.png
,Singapore,1.352083,103.819836,7,0,0,1/28/2020 23:00,jhu,SGP,Asia,https://www.countryflags.io/sg/flat/64.png
Qinghai,China,35.86166,104.195397,6,0,0,1/28/2020 23:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,South Korea,35.907757,127.766922,4,0,0,1/28/2020 23:00,jhu,KOR,Asia,https://www.countryflags.io/kr/flat/64.png
,France,46.227638,2.213749,4,0,0,1/28/2020 23:00,jhu,FRA,Europe,https://www.countryflags.io/fr/flat/64.png
,Malaysia,4.210484,101.975766,4,0,0,1/28/2020 23:00,jhu,MYS,Asia,https://www.countryflags.io/my/flat/64.png
New South Wales,Australia,-25.274398,133.775136,4,0,0,1/28/2020 23:00,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
Bavaria,Germany,51.165691,10.451526,4,0,0,1/28/2020 23:00,jhu,DEU,Europe,https://www.countryflags.io/de/flat/64.png
California,US,37.09024,-95.712891,2,0,0,1/28/2020 23:00,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Vietnam,14.058324,108.277199,2,0,0,1/28/2020 23:00,jhu,VNM,Asia,https://www.countryflags.io/vn/flat/64.png
Washington,US,37.09024,-95.712891,1,0,0,1/28/2020 23:00,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Illinois,US,37.09024,-95.712891,1,0,0,1/28/2020 23:00,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Arizona,US,37.09024,-95.712891,1,0,0,1/28/2020 23:00,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Nepal,28.394857,84.124008,1,0,0,1/28/2020 23:00,jhu,NPL,Asia,https://www.countryflags.io/np/flat/64.png
Ontario,Canada,56.130366,-106.346771,1,0,0,1/28/2020 23:00,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
British Columbia,Canada,56.130366,-106.346771,1,0,0,1/28/2020 23:00,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
,Cambodia,12.565679,104.990963,1,0,0,1/28/2020 23:00,jhu,KHM,Asia,https://www.countryflags.io/kh/flat/64.png
,Sri Lanka,7.873054,80.771797,1,0,0,1/28/2020 23:00,jhu,LKA,Asia,https://www.countryflags.io/lk/flat/64.png
Victoria,Australia,-25.274398,133.775136,1,0,0,1/28/2020 23:00,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
Hubei,China,35.86166,104.195397,3554,125,88,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,296,0,3,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,277,0,5,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,221,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,206,2,1,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,152,0,2,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,147,0,1,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,130,0,1,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,111,1,4,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,109,0,3,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,108,1,1,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,99,0,1,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,96,1,5,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,84,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,58,0,2,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,56,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,55,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,48,1,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,43,1,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,39,0,1,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,38,1,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,27,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,27,0,1,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,24,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,16,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Thailand,15.870032,100.992541,14,0,5,1/29/2020 19:30,jhu,THA,Asia,https://www.countryflags.io/th/flat/64.png
Xinjiang,China,35.86166,104.195397,13,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,12,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hong Kong,China,22.396428,114.109497,10,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guizhou,China,35.86166,104.195397,9,0,1,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,9,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Taiwan,China,23.69781,120.960515,8,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Macau,China,22.198745,113.543873,7,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Japan,36.204824,138.252924,7,0,1,1/29/2020 19:30,jhu,JPN,Asia,https://www.countryflags.io/jp/flat/64.png
,Singapore,1.352083,103.819836,7,0,0,1/29/2020 19:30,jhu,SGP,Asia,https://www.countryflags.io/sg/flat/64.png
,Malaysia,4.210484,101.975766,7,0,0,1/29/2020 19:30,jhu,MYS,Asia,https://www.countryflags.io/my/flat/64.png
Qinghai,China,35.86166,104.195397,6,0,0,1/29/2020 19:30,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,France,46.227638,2.213749,5,0,0,1/29/2020 19:30,jhu,FRA,Europe,https://www.countryflags.io/fr/flat/64.png
,South Korea,35.907757,127.766922,4,0,0,1/29/2020 19:30,jhu,KOR,Asia,https://www.countryflags.io/kr/flat/64.png
New South Wales,Australia,-25.274398,133.775136,4,0,0,1/29/2020 19:30,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
Bavaria,Germany,51.165691,10.451526,4,0,0,1/29/2020 19:30,jhu,DEU,Europe,https://www.countryflags.io/de/flat/64.png
,United Arab Emirates,23.424076,53.847818,4,0,0,1/29/2020 19:30,jhu,ARE,Asia,https://www.countryflags.io/ae/flat/64.png
California,US,37.09024,-95.712891,2,0,0,1/29/2020 19:30,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Vietnam,14.058324,108.277199,2,0,0,1/29/2020 19:30,jhu,VNM,Asia,https://www.countryflags.io/vn/flat/64.png
Washington,US,37.09024,-95.712891,1,0,0,1/29/2020 19:30,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Illinois,US,37.09024,-95.712891,1,0,0,1/29/2020 19:30,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Arizona,US,37.09024,-95.712891,1,0,0,1/29/2020 19:30,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Nepal,28.394857,84.124008,1,0,0,1/29/2020 19:30,jhu,NPL,Asia,https://www.countryflags.io/np/flat/64.png
Ontario,Canada,56.130366,-106.346771,1,0,0,1/29/2020 19:30,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
British Columbia,Canada,56.130366,-106.346771,1,0,0,1/29/2020 19:30,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
,Cambodia,12.565679,104.990963,1,0,0,1/29/2020 19:30,jhu,KHM,Asia,https://www.countryflags.io/kh/flat/64.png
,Sri Lanka,7.873054,80.771797,1,0,0,1/29/2020 19:30,jhu,LKA,Asia,https://www.countryflags.io/lk/flat/64.png
Victoria,Australia,-25.274398,133.775136,1,0,0,1/29/2020 19:30,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
,Finland,61.92411,25.748151,1,0,0,1/29/2020 19:30,jhu,FIN,Europe,https://www.countryflags.io/fi/flat/64.png
Hubei,China,35.86166,104.195397,4903,162,90,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,428,0,4,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,354,0,10,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,278,2,2,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,277,0,2,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,200,0,2,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,182,0,1,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,162,0,5,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,158,0,1,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,142,1,1,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,129,0,1,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,114,1,4,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,112,1,5,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,101,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,78,0,2,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,70,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,65,1,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,63,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,46,1,1,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,44,2,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,41,0,1,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,35,0,1,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,31,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,26,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,19,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,17,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,14,0,1,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,14,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Thailand,15.870032,100.992541,14,0,5,1/30/2020 16:00,jhu,THA,Asia,https://www.countryflags.io/th/flat/64.png
Guizhou,China,35.86166,104.195397,12,0,1,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Japan,36.204824,138.252924,11,0,1,1/30/2020 16:00,jhu,JPN,Asia,https://www.countryflags.io/jp/flat/64.png
Hong Kong,China,22.396428,114.109497,10,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Singapore,1.352083,103.819836,10,0,0,1/30/2020 16:00,jhu,SGP,Asia,https://www.countryflags.io/sg/flat/64.png
Taiwan,China,23.69781,120.960515,9,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Qinghai,China,35.86166,104.195397,8,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Malaysia,4.210484,101.975766,8,0,0,1/30/2020 16:00,jhu,MYS,Asia,https://www.countryflags.io/my/flat/64.png
Macau,China,22.198745,113.543873,7,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,France,46.227638,2.213749,5,0,0,1/30/2020 16:00,jhu,FRA,Europe,https://www.countryflags.io/fr/flat/64.png
,South Korea,35.907757,127.766922,4,0,0,1/30/2020 16:00,jhu,KOR,Asia,https://www.countryflags.io/kr/flat/64.png
New South Wales,Australia,-25.274398,133.775136,4,0,2,1/30/2020 16:00,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
Bavaria,Germany,51.165691,10.451526,4,0,0,1/30/2020 16:00,jhu,DEU,Europe,https://www.countryflags.io/de/flat/64.png
,United Arab Emirates,23.424076,53.847818,4,0,0,1/30/2020 16:00,jhu,ARE,Asia,https://www.countryflags.io/ae/flat/64.png
Queensland,Australia,-25.274398,133.775136,3,0,0,1/30/2020 16:00,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
California,US,37.09024,-95.712891,2,0,0,1/30/2020 16:00,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Vietnam,14.058324,108.277199,2,0,0,1/30/2020 16:00,jhu,VNM,Asia,https://www.countryflags.io/vn/flat/64.png
Ontario,Canada,56.130366,-106.346771,2,0,0,1/30/2020 16:00,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
Victoria,Australia,-25.274398,133.775136,2,0,0,1/30/2020 16:00,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
Tibet,China,35.86166,104.195397,1,0,0,1/30/2020 16:00,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Washington,US,37.09024,-95.712891,1,0,0,1/30/2020 16:00,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Illinois,US,37.09024,-95.712891,1,0,0,1/30/2020 16:00,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Arizona,US,37.09024,-95.712891,1,0,0,1/30/2020 16:00,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Nepal,28.394857,84.124008,1,0,0,1/30/2020 16:00,jhu,NPL,Asia,https://www.countryflags.io/np/flat/64.png
British Columbia,Canada,56.130366,-106.346771,1,0,0,1/30/2020 16:00,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
,Cambodia,12.565679,104.990963,1,0,0,1/30/2020 16:00,jhu,KHM,Asia,https://www.countryflags.io/kh/flat/64.png
,Sri Lanka,7.873054,80.771797,1,0,0,1/30/2020 16:00,jhu,LKA,Asia,https://www.countryflags.io/lk/flat/64.png
,Finland,61.92411,25.748151,1,0,0,1/30/2020 16:00,jhu,FIN,Europe,https://www.countryflags.io/fi/flat/64.png
,Philippines,12.879721,121.774017,1,0,0,1/30/2020 16:00,jhu,PHL,Asia,https://www.countryflags.io/ph/flat/64.png
,India,20.593684,78.96288,1,0,0,1/30/2020 16:00,jhu,IND,Asia,https://www.countryflags.io/in/flat/64.png
